customer_Id,Recency,Frequency,Monetary,Cluster
270036,24,2,8393.58,3
270037,237,5,9763.78,2
270039,332,4,17064.515,2
270041,59,1,3284.06,0
270042,612,1,4327.18,1
270044,675,2,7472.01,1
270047,428,5,10193.625,2
270049,179,6,16699.865,2
270050,130,4,8195.785,3
270051,646,2,4510.61,1
270053,675,2,6163.69,1
270055,243,3,12812.475,3
270059,57,2,3792.3599999999997,0
270060,455,2,3429.92,0
270061,157,1,185.64,0
270064,88,3,3642.08,0
270066,100,2,2750.345,0
270069,212,2,6305.13,0
270071,8,4,13130.715,2
270072,494,3,3121.625,0
270074,606,3,11312.990000000002,3
270076,150,4,13145.08,2
270077,646,4,15443.48,2
270078,459,1,706.095,0
270080,176,5,6067.555,3
270081,583,2,12490.92,3
270083,182,1,1629.875,0
270086,124,3,9337.25,3
270087,460,1,472.94,0
270088,552,2,7983.625,1
270091,88,4,8065.3949999999995,3
270092,181,3,7406.815,3
270093,124,2,6207.889999999999,0
270095,125,2,2702.83,0
270096,457,2,2531.5550000000003,0
270098,496,2,5322.785,0
270100,148,2,3856.45,0
270103,217,2,5026.6449999999995,0
270105,462,3,5736.055,3
270106,24,1,5790.2,0
270108,5,3,5186.87,3
270110,213,2,4173.585,0
270111,461,1,6939.4,0
270113,370,2,3403.4,0
270119,113,2,3110.575,0
270120,192,4,9238.904999999999,3
270121,222,4,14706.445,2
270123,464,3,7023.38,3
270126,668,3,3583.5150000000003,1
270130,66,1,1737.06,0
270131,117,5,19548.555,2
270132,62,2,6338.28,0
270137,692,1,164.645,1
270139,583,3,4450.9400000000005,1
270140,182,5,13556.14,2
270141,178,3,9244.43,3
270142,181,1,3981.315,0
270143,577,3,7782.514999999999,3
270144,371,5,5422.235000000001,3
270145,829,3,12093.12,1
270146,249,3,9594.715,3
270147,418,2,7743.84,3
270148,5,2,2342.6,0
270150,548,2,5270.849999999999,1
270151,370,1,1341.47,0
270152,175,3,15411.435,2
270154,546,1,559.13,1
270155,65,3,8809.06,3
270156,58,1,2592.33,0
270159,1118,1,1793.415,1
270160,152,3,13651.17,3
270162,208,4,11025.69,3
270163,69,1,5379.14,0
270164,306,8,22717.695,2
270165,793,2,7533.89,1
270168,952,2,2239.835,1
270170,525,3,3731.5850000000005,3
270171,642,1,2256.41,1
270172,586,2,6385.795,1
270176,212,3,5720.585,3
270178,426,4,6634.42,3
270181,422,5,6410.1050000000005,3
270182,578,2,8646.625,1
270184,281,4,9791.404999999999,3
270187,916,1,4281.875,1
270188,370,3,11078.73,3
270189,784,2,3227.705,1
270192,801,2,8691.93,1
270196,908,1,7397.975,1
270202,546,1,3717.22,1
270203,431,2,914.94,0
270206,267,2,5704.01,0
270207,8,1,417.69,0
270208,1004,1,2761.395,1
270210,99,2,1556.945,0
270212,308,4,16667.82,2
270213,67,4,9314.045,3
270216,953,1,2768.025,1
270218,209,3,8879.779999999999,3
270221,33,2,9848.865,3
270225,487,4,7986.9400000000005,3
270226,1062,1,4084.08,1
270229,675,5,7089.68,3
270233,605,2,6930.56,1
270234,386,2,1394.51,0
270239,25,3,9240.01,3
270240,23,4,12837.89,2
270241,61,4,14363.895,2
270242,464,4,9097.465,3
270244,4,3,4245.41,3
270246,251,4,13411.385,2
270249,206,1,2745.925,0
270251,391,2,6464.25,0
270252,245,3,6306.235000000001,3
270253,29,2,12489.814999999999,3
270254,450,2,4544.865,0
270256,364,2,4066.3999999999996,0
270257,116,5,9551.62,2
270258,96,2,2258.62,0
270261,366,3,3671.915,0
270262,345,3,5385.77,3
270263,8,3,11817.974999999999,3
270264,188,3,5842.135,3
270265,38,1,680.68,0
270268,150,2,2563.6,0
270269,94,1,4055.35,0
270270,905,1,1029.86,1
270272,237,5,9826.765,2
270274,128,2,8726.185,3
270279,975,1,556.92,1
270280,461,1,581.23,0
270281,68,3,6034.405000000001,3
270282,187,4,14949.545,2
270283,247,2,2256.41,0
270284,603,1,4495.14,1
270285,240,3,8727.29,3
270286,90,2,9420.125,3
270288,579,4,10380.369999999999,3
270290,823,2,1477.385,1
270291,490,2,4908.41,0
270292,62,3,6884.15,3
270293,22,5,16718.65,2
270294,5,5,18607.095,2
270295,695,3,14363.895,3
270296,939,2,5975.84,1
270297,905,2,2811.12,1
270298,306,3,4121.65,3
270300,307,1,776.815,0
270301,1063,1,4087.395,1
270302,490,2,5763.68,0
270303,954,1,1242.02,1
270306,129,2,2994.55,0
270308,797,1,3991.26,1
270309,493,1,4742.66,0
270310,156,1,7293.0,0
270311,191,2,5095.155,0
270313,61,4,15405.91,2
270316,570,2,1659.71,1
270317,450,1,744.77,0
270320,519,1,4552.6,1
270321,247,3,7962.63,3
270322,490,1,689.52,0
270324,283,2,1619.9299999999998,0
270325,577,3,8341.645,3
270326,758,2,5645.445,1
270327,270,2,5351.515,0
270328,220,4,10685.35,3
270330,70,4,13005.85,2
270331,63,4,13121.875,2
270333,664,2,4972.5,1
270334,785,1,4936.035,1
270335,388,2,11668.8,3
270337,495,1,4627.74,0
270338,910,2,3068.585,1
270340,822,2,8596.9,1
270344,91,4,4402.32,3
270345,221,1,4976.92,0
270347,984,1,2317.185,1
270349,496,1,4697.355,0
270350,26,4,12592.58,2
270351,1,4,10034.505000000001,3
270353,176,3,7095.205,3
270356,251,2,7138.3,0
270357,175,2,4539.34,0
270360,302,2,4018.885,0
270361,572,2,1109.42,1
270362,300,2,6406.79,0
270365,113,2,6854.3150000000005,0
270367,674,1,4901.78,1
270368,39,1,1057.485,0
270370,483,2,2653.105,0
270371,54,2,2000.0500000000002,0
270372,98,2,6016.725,0
270374,298,4,10339.485,3
270375,117,5,12211.355,2
270376,56,5,20587.255,2
270378,916,3,7568.145,1
270382,879,1,2055.3,1
270384,1,6,17275.57,2
270386,417,2,3081.8450000000003,0
270387,95,2,11420.175,3
270388,298,4,13367.185,2
270389,182,1,109.395,0
270391,846,3,6231.095,1
270394,460,4,11310.78,3
270396,57,6,10539.49,2
270397,463,2,6512.87,0
270398,70,3,3865.29,0
270399,34,3,6410.105,3
270400,28,1,406.64,0
270401,129,4,13467.74,2
270402,451,2,5035.485000000001,0
270404,160,5,11753.885,2
270405,56,1,1794.52,0
270406,94,4,13654.485,2
270407,495,1,582.335,0
270410,432,1,582.335,0
270413,32,3,3813.355,0
270414,587,1,2216.63,1
270416,297,1,1607.775,0
270418,60,2,3392.3500000000004,0
270419,114,5,11637.86,2
270420,922,2,8235.565,1
270421,853,2,1361.3600000000001,1
270423,1073,1,981.24,1
270424,605,3,4890.7300000000005,1
270425,220,2,11094.2,3
270428,344,5,17763.98,2
270430,307,3,8414.575,3
270432,730,3,2036.515,1
270433,88,5,9904.115,2
270437,148,4,8778.119999999999,3
270438,669,2,5505.110000000001,1
270439,908,1,2024.36,1
270441,336,4,8025.615,3
270443,484,3,13105.300000000001,3
270445,39,3,13136.24,3
270446,59,2,11042.265,3
270447,279,6,20241.39,2
270448,521,1,7265.375,1
270449,698,2,10136.165,1
270450,88,4,5284.110000000001,3
270451,488,2,4312.815,0
270453,604,4,11337.3,3
270455,159,4,11915.215,2
270457,215,7,23981.815,2
270458,62,9,26836.03,2
270459,525,4,13562.77,2
270460,116,4,3889.6000000000004,3
270461,64,3,4688.514999999999,3
270462,147,4,12310.805,2
270463,345,4,10319.595000000001,3
270465,87,1,2269.67,0
270469,701,1,541.45,1
270470,32,3,8628.945,3
270473,246,2,4007.835,0
270476,192,4,9369.295,3
270477,268,1,6624.475,0
270478,278,1,387.855,0
270480,397,1,3338.205,0
270481,448,3,3344.835,0
270482,236,1,2138.175,0
270483,908,2,3955.9,1
270484,100,4,7427.8099999999995,3
270485,526,2,3264.17,1
270486,724,2,5140.46,1
270489,616,3,8805.745,3
270491,312,3,6302.92,3
270492,768,2,5496.2699999999995,1
270493,401,1,3226.6,0
270494,34,3,9676.485,3
270496,87,3,7884.175,3
270498,678,2,5559.255,1
270500,312,2,3501.745,0
270502,191,3,7832.24,3
270503,119,4,3160.3,3
270504,1094,1,262.99,1
270506,270,4,6199.05,3
270511,236,2,13118.560000000001,3
270512,387,5,21603.855,2
270515,543,1,2160.275,1
270517,696,2,3109.4700000000003,1
270519,417,2,4596.8,0
270520,311,2,4057.56,0
270523,148,4,17535.245,2
270525,769,1,822.12,1
270526,22,3,10467.665,3
270527,638,4,6742.709999999999,3
270535,35,8,27728.87,2
270536,394,1,5077.475,0
270539,95,3,1890.655,0
270540,266,6,13119.665,2
270541,60,2,8034.455,3
270542,618,1,805.545,1
270544,212,2,5707.325,0
270548,709,2,7455.4349999999995,1
270549,427,3,8104.07,3
270550,126,5,19019.26,2
270551,126,3,8543.86,3
270553,435,2,10864.36,3
270554,95,2,10121.8,3
270555,246,2,3791.255,0
270558,177,2,6055.400000000001,0
270560,481,3,2962.505,0
270561,160,4,13745.095000000001,2
270562,725,2,12654.46,1
270563,84,3,7872.02,3
270565,340,3,5516.16,3
270568,179,3,6892.99,3
270569,846,3,3553.6800000000003,1
270571,280,2,4320.55,0
270572,482,2,2174.64,0
270573,62,6,20783.945,2
270576,151,4,13325.195,2
270577,431,1,3490.695,0
270578,215,2,2738.19,0
270580,21,1,6506.24,0
270581,311,5,11183.705,2
270582,336,3,7593.56,3
270584,371,4,13066.625,2
270585,64,3,2825.485,0
270586,464,3,6245.46,3
270588,158,5,18264.545,2
270590,514,1,2442.05,1
270592,268,2,10437.83,3
270593,513,2,3674.125,0
270594,206,3,12443.405,3
270597,152,4,16565.055,2
270598,389,2,2381.275,0
270601,1118,1,3158.09,1
270602,250,3,7706.27,3
270603,188,3,9070.945,3
270606,585,3,9308.52,3
270607,728,1,1272.96,1
270608,99,4,11403.6,3
270612,146,2,4374.695,0
270613,368,1,4660.89,0
270615,57,4,12283.18,2
270616,1100,1,806.65,1
270617,662,1,5883.02,1
270619,790,1,3482.96,1
270622,968,1,5994.625,1
270623,455,3,9396.92,3
270625,7,3,13657.8,3
270627,60,1,1406.665,0
270631,495,2,1130.415,0
270632,117,5,18872.295000000002,2
270633,22,3,7308.47,3
270636,980,1,2513.875,1
270638,372,1,82.875,0
270641,272,4,11352.77,3
270643,117,2,8674.25,3
270644,94,1,1160.25,0
270647,62,2,8465.404999999999,3
270650,983,1,2442.05,1
270653,339,3,5109.52,3
270654,399,1,2415.53,0
270655,155,5,8757.125,2
270657,149,3,1440.92,0
270658,128,2,2152.54,0
270659,247,1,521.56,0
270661,430,2,3005.6000000000004,0
270662,432,2,2803.3849999999998,0
270663,179,4,10288.654999999999,3
270664,488,2,6685.25,0
270666,61,1,1863.03,0
270667,32,2,12716.34,3
270668,844,2,4923.88,1
270669,540,2,7014.54,1
270670,160,2,6216.73,0
270672,342,2,7054.32,0
270675,425,5,9609.08,2
270676,54,1,5432.18,0
270677,212,4,11182.6,3
270678,4,4,12951.705,2
270680,35,1,1362.465,0
270681,641,1,1430.975,1
270682,583,2,5877.495,1
270683,739,1,720.46,1
270684,249,2,10151.635,3
270687,113,4,15753.985,2
270688,971,1,1488.435,1
270690,176,3,9304.1,3
270692,328,2,5087.42,0
270693,308,3,8055.45,3
270694,427,3,4115.02,3
270695,458,3,6952.66,3
270696,663,1,570.18,1
270699,191,5,16138.525,2
270700,277,4,8856.575,3
270703,461,1,2913.885,0
270705,113,3,4564.755,3
270706,26,6,14434.615,2
270707,419,2,6444.360000000001,0
270708,1097,1,2939.3,1
270709,53,5,16762.85,2
270710,91,5,6984.705,3
270711,732,1,4200.105,1
270714,584,2,2105.025,1
270716,35,3,14009.19,3
270717,858,1,1451.97,1
270718,207,6,16625.83,2
270720,698,2,10015.72,1
270722,209,6,9872.07,2
270724,57,4,8690.825,3
270725,272,1,581.23,0
270731,783,1,209.95,1
270733,178,4,5483.01,3
270734,1032,1,3202.29,1
270735,1091,1,5276.375,1
270737,216,1,1310.53,0
270738,880,2,6118.385,1
270739,910,1,4724.98,1
270740,33,3,5212.285,3
270741,120,2,4815.59,0
270742,341,5,6045.455,3
270743,452,3,4456.465,3
270744,98,2,2617.745,0
270748,611,1,2646.475,1
270749,298,1,5220.02,0
270750,464,1,169.065,0
270751,116,2,5937.165,0
270752,615,1,2160.275,1
270755,63,2,6613.424999999999,0
270756,83,3,11999.195,3
270758,420,2,8171.475,3
270759,397,3,7203.495000000001,3
270760,574,3,9932.845,3
270762,34,3,6277.505,3
270764,270,2,3370.25,0
270767,99,2,2076.295,0
270768,283,4,12224.615,2
270770,345,5,12651.145,2
270771,152,3,12059.970000000001,3
270772,610,3,5637.709999999999,1
270773,542,3,10705.24,3
270775,178,5,13705.315,2
270776,208,1,4565.86,0
270777,574,1,3217.76,1
270778,3,3,10854.414999999999,3
270779,393,1,5728.32,0
270780,22,2,5558.15,0
270783,762,1,900.575,1
270785,703,1,1277.38,1
270786,185,2,4336.02,0
270787,1,2,4381.325,0
270788,519,2,2836.5350000000003,0
270792,553,3,10145.005000000001,3
270796,763,1,1586.78,1
270798,553,2,11650.015,3
270799,665,2,4832.165,1
270801,128,3,7414.55,3
270802,548,2,1877.395,1
270803,121,9,21236.995,2
270805,399,1,3222.18,0
270807,667,2,8943.869999999999,1
270809,70,2,3877.4449999999997,0
270810,1067,2,3134.885,1
270811,124,3,6736.08,3
270812,1002,1,2404.48,1
270815,29,3,9302.994999999999,3
270817,123,2,1174.615,0
270818,587,1,1902.81,1
270820,518,3,7795.775,3
270821,461,3,10551.644999999999,3
270822,418,2,2154.75,0
270823,92,2,3228.81,0
270824,526,2,10943.92,3
270825,790,4,12672.14,3
270828,151,2,2156.96,0
270829,905,2,10663.25,1
270830,521,3,8224.515,3
270831,25,4,21516.559999999998,2
270833,115,3,8467.615,3
270834,430,3,9706.32,3
270835,189,1,187.85,0
270837,984,1,2229.89,1
270839,22,3,8947.185,3
270842,2,5,19960.72,2
270845,1104,1,4501.77,1
270849,248,2,6964.8150000000005,0
270850,549,1,967.98,1
270852,219,4,10750.545,3
270853,85,1,1481.805,0
270854,637,4,7151.5599999999995,3
270855,552,1,269.62,1
270856,667,2,6607.900000000001,1
270857,450,3,9417.915,3
270860,240,2,4823.325,0
270861,124,4,9131.720000000001,3
270864,91,3,4229.9400000000005,3
270865,582,3,10063.235,3
270867,221,3,15624.699999999999,2
270868,389,1,266.305,0
270870,557,3,6765.915,3
270872,253,3,6853.209999999999,3
270873,39,4,13893.164999999999,2
270875,343,2,8201.31,3
270877,191,3,10978.175,3
270880,358,4,4463.095,3
270881,631,3,6458.725,3
270884,87,3,10317.385,3
270888,21,2,9017.904999999999,3
270889,88,5,15099.825,2
270892,272,3,9261.005,3
270893,923,1,3261.96,1
270894,117,4,11009.115,3
270895,93,2,1612.195,0
270897,456,2,6462.04,0
270899,422,2,2057.5099999999998,0
270900,242,1,422.11,0
270905,816,1,3839.875,1
270906,144,2,6652.1,0
270907,189,2,4805.6449999999995,0
270908,35,6,24610.56,2
270911,755,2,4707.3,1
270912,601,3,4416.6849999999995,1
270914,190,5,18483.335,2
270917,314,1,2753.66,0
270918,579,1,4090.71,1
270919,188,2,5595.72,0
270920,309,2,1918.28,0
270921,548,1,4067.505,1
270922,450,3,15629.119999999999,3
270924,763,1,95.03,1
270925,916,1,2632.11,1
270926,282,1,1093.95,0
270927,273,2,4084.0800000000004,0
270928,604,3,6390.215,3
270929,358,2,2517.19,0
270930,609,1,5978.05,1
270933,179,1,1596.725,0
270935,83,6,16240.185,2
270937,149,2,5193.5,0
270938,27,4,11346.14,2
270944,274,2,3637.66,0
270945,766,1,2002.26,1
270947,128,6,18070.065000000002,2
270949,21,5,13452.27,2
270950,667,4,14108.64,2
270951,64,1,3235.44,0
270954,419,2,3538.21,0
270955,649,3,10161.58,3
270957,249,1,750.295,0
270958,952,2,6510.66,1
270960,846,3,7925.0599999999995,1
270961,950,1,1595.62,1
270962,253,2,3096.21,0
270963,334,3,6134.959999999999,3
270964,300,1,4273.035,0
270965,913,1,5486.325,1
270966,131,2,6764.8099999999995,0
270967,223,5,15019.16,2
270968,345,1,1000.025,0
270971,546,3,5990.205,3
270974,400,3,12488.71,3
270975,421,2,3025.49,0
270976,97,3,5286.32,3
270977,523,1,3566.94,1
270978,418,2,2352.545,0
270980,313,1,2607.8,0
270981,306,4,7670.91,3
270983,278,3,9929.529999999999,3
270984,707,1,8127.275,1
270985,282,5,16895.45,2
270992,208,2,9508.525,3
270996,1032,1,6263.14,1
270998,218,2,1951.4299999999998,0
271002,217,2,4252.04,0
271004,670,4,10751.65,3
271009,464,3,1520.48,0
271011,269,4,6417.84,3
271012,512,2,1985.685,0
271013,398,3,9346.09,3
271014,342,6,25974.13,2
271017,88,1,5458.7,0
271018,88,1,2132.65,0
271019,417,2,1552.525,0
271020,188,4,10758.279999999999,3
271021,221,1,3049.8,0
271023,186,1,1162.46,0
271026,30,3,5957.055,3
271027,587,1,360.23,1
271028,669,2,4539.34,1
271029,38,4,4456.465,3
271030,3,3,4109.495,3
271031,149,5,11417.965,2
271032,999,2,5502.9,1
271036,34,3,3480.75,0
271038,1072,1,1585.675,1
271039,421,3,13084.305,3
271040,130,2,4127.175,0
271041,115,4,11609.130000000001,2
271042,362,5,8223.41,3
271045,217,5,7281.95,3
271046,100,6,12608.05,2
271047,148,4,12480.974999999999,2
271049,121,1,2044.25,0
271050,300,2,4857.58,0
271051,60,4,12136.215,2
271052,1004,1,4431.05,1
271053,395,3,4306.185,3
271055,453,3,13593.710000000001,3
271059,87,5,10862.15,2
271060,341,1,1617.72,0
271061,7,3,5066.425,3
271062,269,2,6928.35,0
271066,88,3,13592.605,3
271072,92,1,651.95,0
271073,448,3,6758.18,3
271075,30,2,4399.005,0
271076,521,1,988.975,1
271077,62,4,11265.475,3
271078,336,1,6337.175,0
271080,517,2,7561.515,3
271085,113,3,6812.325,3
271087,645,2,2853.11,1
271091,176,2,5728.32,0
271092,59,6,18828.095,2
271094,643,1,2740.4,1
271095,127,1,1991.21,0
271098,435,3,3998.995,3
271099,312,1,2563.6,0
271100,37,2,7049.9,0
271101,35,2,1089.53,0
271102,461,3,9173.71,3
271103,84,3,15490.995,2
271104,541,2,10069.865,3
271107,38,4,8743.865,3
271108,338,4,9915.165,3
271110,29,4,15077.725,2
271111,435,4,12417.99,3
271112,343,1,1787.89,0
271113,888,1,2761.395,1
271116,274,2,1314.95,0
271118,146,1,1162.46,0
271119,849,1,1271.855,1
271120,85,4,14560.585000000001,2
271122,61,3,6365.905,3
271131,517,3,10866.57,3
271132,881,1,1208.87,1
271137,154,4,10472.085,3
271139,87,6,17036.89,2
271143,794,1,742.56,1
271144,329,4,12946.18,2
271145,277,5,16776.11,2
271147,395,5,11483.16,2
271150,421,2,4057.56,0
271152,710,2,5873.075,1
271153,386,2,6173.635,0
271154,87,4,9483.11,3
271158,32,3,5337.15,3
271159,266,2,4930.51,0
271160,161,2,2287.3500000000004,0
271161,23,4,16088.8,2
271162,210,3,7127.25,3
271166,826,2,8107.384999999999,1
271168,766,2,5483.01,1
271169,62,4,12431.25,2
271172,668,1,3734.9,1
271173,481,1,7072.0,0
271174,215,2,9883.119999999999,3
271176,22,1,7889.7,0
271177,236,4,8951.605,3
271179,398,3,6501.82,3
271180,66,2,2139.28,0
271181,274,2,4919.46,0
271183,645,2,2703.935,1
271185,161,3,11108.564999999999,3
271187,693,2,8791.380000000001,1
271188,361,3,4560.335,3
271190,974,1,1955.85,1
271191,370,3,10220.145,3
271192,420,3,14119.689999999999,3
271193,489,1,1100.58,0
271195,366,5,22991.735,2
271198,298,3,5032.17,3
271200,539,2,2247.57,1
271201,160,5,19493.305,2
271202,831,3,5081.895,1
271204,338,1,6613.425,0
271205,282,3,8869.835,3
271207,368,3,9093.045,3
271210,152,3,5295.16,3
271212,636,2,12564.955,3
271213,757,1,2428.79,1
271214,701,1,1899.495,1
271216,798,1,3438.76,1
271218,150,1,712.725,0
271222,121,2,3785.7300000000005,0
271224,24,5,18624.775,2
271225,308,3,9069.84,3
271227,396,2,5351.515,0
271232,113,4,9354.93,3
271233,177,1,318.24,0
271236,94,5,11843.39,2
271238,68,2,7010.12,0
271239,97,1,7790.25,0
271241,182,3,5816.719999999999,3
271243,250,2,6364.8,0
271244,1014,1,552.5,1
271245,312,4,13158.34,2
271249,124,2,2286.245,0
271250,4,3,7801.3,3
271251,358,2,11692.005000000001,3
271252,786,1,795.6,1
271253,1040,1,4862.0,1
271256,116,1,1540.37,0
271258,463,1,3856.45,0
271260,488,2,6073.08,0
271261,250,3,8417.89,3
271262,53,1,4583.54,0
271266,29,2,7841.08,3
271267,888,1,1063.01,1
271269,211,2,1772.42,0
271272,1072,2,2749.24,1
271274,459,3,5987.995,3
271275,221,6,17569.5,2
271278,494,3,6507.345,3
271279,816,2,2954.77,1
271280,32,2,3458.65,0
271281,33,3,2397.85,0
271283,25,3,7372.56,3
271285,548,1,636.48,1
271286,485,1,701.675,0
271287,725,1,4876.365,1
271288,3,4,4618.9,3
271292,160,4,7906.275,3
271293,188,7,17411.485,2
271294,23,3,9068.735,3
271295,586,1,878.475,1
271297,6,4,10690.875,3
271298,121,1,4236.57,0
271302,192,2,7948.265,3
271304,23,6,19209.32,2
271306,359,5,9497.475,2
271307,495,3,10506.34,3
271308,980,2,5990.205,1
271310,181,3,10975.965,3
271311,123,1,1365.78,0
271312,8,4,9047.74,3
271313,90,4,6233.305,3
271314,302,4,16288.805,2
271315,481,1,4751.5,0
271317,87,3,6698.51,3
271320,161,2,5279.69,0
271321,921,2,7512.895,1
271322,2,5,14208.09,2
271323,328,3,8744.97,3
271325,888,1,5936.06,1
271330,299,1,2548.13,0
271331,752,3,8407.945,1
271336,425,2,5801.25,0
271337,765,1,1271.855,1
271338,463,2,4964.764999999999,0
271340,602,1,6221.15,1
271341,643,2,10654.41,1
271344,153,1,592.28,0
271345,237,3,6939.4,3
271346,55,5,5246.54,3
271347,279,2,10730.655,3
271348,335,3,6762.6,3
271349,857,2,4035.46,1
271351,665,3,10067.654999999999,3
271352,38,3,8874.255,3
271353,95,5,14957.28,2
271355,6,5,13437.904999999999,2
271356,300,3,8729.5,3
271357,30,4,13131.82,2
271358,68,3,6221.15,3
271359,526,3,12549.485,3
271360,784,2,1738.165,1
271363,336,3,3153.67,0
271364,93,4,12411.36,2
271365,831,2,4302.87,1
271366,65,2,6182.475,0
271367,582,2,5960.37,1
271368,6,4,11876.539999999999,2
271371,115,1,1542.58,0
271374,770,1,2628.795,1
271375,205,3,5182.45,3
271377,96,3,10601.37,3
271379,363,1,2994.55,0
271380,152,2,11472.11,3
271381,26,5,11989.25,2
271382,312,2,7992.465,3
271383,70,5,11184.810000000001,2
271384,131,3,11560.509999999998,3
271385,156,1,4296.24,0
271389,131,4,7552.674999999999,3
271391,968,2,8981.44,1
271392,158,4,10813.53,3
271395,637,1,981.24,1
271397,123,1,752.505,0
271398,951,1,1100.58,1
271399,185,3,10762.7,3
271400,364,1,3429.92,0
271402,584,1,2342.6,1
271404,92,4,11309.675000000001,3
271405,880,2,8244.404999999999,1
271406,271,4,6349.33,3
271410,273,2,3709.4849999999997,0
271411,312,1,3547.05,0
271413,1058,1,607.75,1
271414,831,3,9192.494999999999,1
271417,814,3,5055.375,1
271418,115,3,9068.735,3
271422,148,3,10306.335000000001,3
271424,83,2,5002.335,0
271425,90,2,2056.4049999999997,0
271426,731,1,3279.64,1
271427,222,5,6444.36,3
271428,602,1,1340.365,1
271429,35,2,9548.305,3
271430,32,3,10827.895,3
271432,1122,1,1412.19,1
271435,905,1,4425.525,1
271437,493,1,5617.82,0
271439,576,1,5900.7,1
271441,98,1,1268.54,0
271442,284,1,1701.7,0
271444,459,2,2479.62,0
271445,588,1,481.78,1
271447,758,3,7227.805,1
271448,37,3,5277.4800000000005,3
271452,273,2,3698.435,0
271455,557,2,5737.16,1
271458,784,1,6663.15,1
271459,212,4,15282.15,2
271460,219,5,13805.87,2
271461,60,6,18412.615,2
271464,454,4,4442.1,3
271465,328,2,1825.46,0
271467,63,1,1019.915,0
271468,860,1,3144.83,1
271470,29,3,5505.11,3
271472,239,2,2332.6549999999997,0
271473,1043,1,581.23,1
271474,23,1,764.66,0
271476,800,1,98.345,1
271477,648,2,9518.47,1
271478,449,3,10277.605,3
271479,395,2,12485.395,3
271482,402,1,2912.78,0
271483,192,1,241.995,0
271485,62,2,1909.44,0
271487,299,2,9377.03,3
271488,92,4,11083.15,3
271489,4,2,1932.645,0
271490,29,2,3164.72,0
271491,155,2,7476.43,3
271492,175,5,6926.139999999999,3
271493,8,4,10711.87,3
271495,852,1,890.63,1
271496,451,3,8764.86,3
271498,88,4,12913.03,2
271499,763,1,280.67,1
271500,23,2,8418.994999999999,3
271501,179,4,10496.395,3
271504,973,1,433.16,1
271509,5,4,14846.78,2
271510,223,5,6982.495,3
271511,126,3,10619.05,3
271512,327,6,19808.23,2
271514,335,3,5846.555,3
271515,208,1,1584.57,0
271516,344,3,8247.720000000001,3
271518,588,2,3813.355,1
271519,696,2,5395.715,1
271520,131,2,9798.035,3
271523,1004,2,6096.285,1
271524,616,1,3663.075,1
271526,1006,1,3315.0,1
271527,495,1,7397.975,1
271530,358,2,4166.955,0
271532,389,4,10517.39,3
271534,1062,2,4913.9349999999995,1
271538,634,1,1985.685,1
271540,122,1,938.145,0
271541,178,4,15108.665,2
271543,495,3,12507.494999999999,3
271544,97,8,16608.15,2
271547,511,3,10304.125,3
271549,84,4,12758.33,2
271551,427,1,234.26,0
271553,245,2,6416.735,0
271554,393,1,4937.14,0
271555,510,1,213.265,1
271558,635,2,8216.779999999999,1
271559,788,1,6630.0,1
271561,5,1,2201.16,0
271562,488,2,7864.285,3
271563,278,2,11160.5,3
271565,33,8,11848.915,2
271567,23,4,12156.105,2
271568,118,2,7930.585000000001,3
271571,131,2,9525.1,3
271576,267,1,983.45,0
271577,331,2,3706.17,0
271580,332,2,4831.0599999999995,0
271581,752,3,7886.385,1
271582,99,3,5621.135,3
271583,554,3,5245.435,3
271584,432,4,8883.095000000001,3
271586,27,3,8968.18,3
271587,160,5,17445.739999999998,2
271589,120,7,22006.075,2
271593,763,1,1625.455,1
271595,6,4,5200.13,3
271596,449,2,1890.6550000000002,0
271597,672,1,2247.57,1
271598,848,1,320.45,1
271599,280,2,2506.1400000000003,0
271601,32,6,8638.89,2
271603,739,2,9144.98,1
271604,509,2,5281.9,0
271605,154,2,8116.225,3
271606,252,5,18210.399999999998,2
271607,220,1,554.71,0
271608,3,1,2987.92,0
271609,62,2,5052.0599999999995,0
271611,854,2,7150.455,1
271612,83,4,8824.529999999999,3
271613,116,3,8354.905,3
271614,60,2,6988.02,0
271615,159,2,3938.2200000000003,0
271617,215,3,11324.04,3
271618,177,2,4929.405000000001,0
271619,984,1,2342.6,1
271620,128,3,3619.98,0
271625,888,1,6400.16,1
271626,338,3,12863.305,3
271629,391,4,16191.565,2
271632,67,2,2663.05,0
271633,905,2,5343.78,1
271634,212,2,2057.51,0
271635,283,3,11784.825,3
271636,214,2,4507.295,0
271639,390,3,2474.095,0
271643,154,3,5506.215,3
271647,976,1,3281.85,1
271648,31,3,9259.9,3
271650,885,2,2205.58,1
271651,239,2,2505.035,0
271653,921,1,311.61,1
271654,829,1,4455.36,1
271656,92,3,2981.29,0
271657,220,2,5355.9349999999995,0
271658,7,1,1051.96,0
271659,1100,1,3231.02,1
271660,709,3,7895.225,1
271661,420,1,888.42,0
271663,674,2,1783.47,1
271664,388,1,384.54,0
271665,489,2,6354.855,0
271666,760,1,711.62,1
271668,39,3,8636.68,3
271669,520,2,9779.25,3
271670,392,1,2172.43,0
271671,147,3,6792.4349999999995,3
271672,312,1,519.35,0
271673,178,2,2305.03,0
271674,393,1,1518.27,0
271675,160,5,18009.29,2
271679,239,2,3042.065,0
271680,827,1,4116.125,1
271682,755,3,6486.35,1
271683,25,2,1732.6399999999999,0
